NAICS 	NAICS Title
23622011	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622030	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622025	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622031	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622002	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622016	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622018	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622015	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622009	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622007	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622013	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622033	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622047	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622023	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622026	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622035	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622044	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622045	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622024	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622048	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622049	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622050	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23622020	COMMERCIAL & INSTITUTIONAL BUILDING CONSTRUCTION  
23731010	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731012	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731004	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731007	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731022	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731001	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731008	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731011	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731014	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731009	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731003	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731005	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731006	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731002	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731013	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731015	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731016	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731023	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23799001	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23799002	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23731017	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731019	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23731018	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23712007	OIL & GAS PIPELINE AND RELATED STRUCTURES CONSTR  
23712008	OIL & GAS PIPELINE AND RELATED STRUCTURES CONSTR  
23712005	OIL & GAS PIPELINE AND RELATED STRUCTURES CONSTR  
23711014	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23713007	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713009	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23711012	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23713014	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713006	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713013	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713004	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713010	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713002	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713001	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713003	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713015	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713011	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713012	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23712006	OIL & GAS PIPELINE AND RELATED STRUCTURES CONSTR  
23711013	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23713005	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23713008	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23711011	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23713016	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23712011	OIL & GAS PIPELINE AND RELATED STRUCTURES CONSTR  
23711026	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23713020	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23711028	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23711029	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23711015	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23799023	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23799021	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23891041	SITE PREPARATION CONTRACTORS                      
23711018	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23891039	SITE PREPARATION CONTRACTORS                      
23891038	SITE PREPARATION CONTRACTORS                      
23799009	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23799007	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23711017	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23711022	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23713018	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23711023	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23799020	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23711019	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23799004	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23891065	SITE PREPARATION CONTRACTORS                      
23711016	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23799022	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23799019	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23891063	SITE PREPARATION CONTRACTORS                      
23711020	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23711021	WATER & SEWER LINE & RELATED STRUCTURES CONSTR    
23799018	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23713017	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23799005	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23891042	SITE PREPARATION CONTRACTORS                      
23799017	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23891067	SITE PREPARATION CONTRACTORS                      
23891066	SITE PREPARATION CONTRACTORS                      
23712009	OIL & GAS PIPELINE AND RELATED STRUCTURES CONSTR  
23799006	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23891061	SITE PREPARATION CONTRACTORS                      
23713019	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23891064	SITE PREPARATION CONTRACTORS                      
23799008	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23712010	OIL & GAS PIPELINE AND RELATED STRUCTURES CONSTR  
23799026	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23799025	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23799028	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23799016	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23799003	OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION      
23822021	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822020	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822030	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822046	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822025	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822048	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23891048	SITE PREPARATION CONTRACTORS                      
23891046	SITE PREPARATION CONTRACTORS                      
23822031	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822014	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822032	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822019	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822015	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23821038	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23822023	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822005	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822002	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822008	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822010	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822035	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822018	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822016	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23821036	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23822011	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23821037	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821033	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23822003	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23891045	SITE PREPARATION CONTRACTORS                      
23822022	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822001	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822013	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23821031	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23822045	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23891047	SITE PREPARATION CONTRACTORS                      
23822029	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23821032	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821034	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23891043	SITE PREPARATION CONTRACTORS                      
23822006	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822047	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822012	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822026	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822024	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822033	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23821039	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23822034	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23821041	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23822009	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822017	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23821035	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23891050	SITE PREPARATION CONTRACTORS                      
23822039	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23891051	SITE PREPARATION CONTRACTORS                      
23891053	SITE PREPARATION CONTRACTORS                      
23822004	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822007	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23891044	SITE PREPARATION CONTRACTORS                      
23891052	SITE PREPARATION CONTRACTORS                      
23822049	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23891069	SITE PREPARATION CONTRACTORS                      
23822037	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822040	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822051	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23713023	POWER & COMM LINE & RELATED STRUCTURES CONSTR     
23822027	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23832003	PAINTING & WALL COVERING CONTRACTORS              
23832016	PAINTING & WALL COVERING CONTRACTORS              
23832007	PAINTING & WALL COVERING CONTRACTORS              
23832012	PAINTING & WALL COVERING CONTRACTORS              
23731021	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23832001	PAINTING & WALL COVERING CONTRACTORS              
23832008	PAINTING & WALL COVERING CONTRACTORS              
23832014	PAINTING & WALL COVERING CONTRACTORS              
23832017	PAINTING & WALL COVERING CONTRACTORS              
23731020	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23832009	PAINTING & WALL COVERING CONTRACTORS              
23832010	PAINTING & WALL COVERING CONTRACTORS              
23832013	PAINTING & WALL COVERING CONTRACTORS              
23832006	PAINTING & WALL COVERING CONTRACTORS              
23832015	PAINTING & WALL COVERING CONTRACTORS              
23832004	PAINTING & WALL COVERING CONTRACTORS              
23832018	PAINTING & WALL COVERING CONTRACTORS              
23731024	HIGHWAY STREET & BRIDGE CONSTRUCTION              
23832019	PAINTING & WALL COVERING CONTRACTORS              
23832020	PAINTING & WALL COVERING CONTRACTORS              
23832021	PAINTING & WALL COVERING CONTRACTORS              
23821007	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821008	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821013	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821019	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821009	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821012	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821024	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821027	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821018	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821001	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821006	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821022	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821025	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821028	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821005	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821014	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
56162107	SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS)     
23821015	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821004	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821003	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821020	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821026	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821017	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821023	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821011	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821010	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821002	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821021	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821016	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821029	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821030	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821040	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23821042	ELECTRICAL CONTR & OTHER WIRING INSTALLATION CONTR
23814006	MASONRY CONTRACTORS                               
23814009	MASONRY CONTRACTORS                               
23814001	MASONRY CONTRACTORS                               
23814012	MASONRY CONTRACTORS                               
23814017	MASONRY CONTRACTORS                               
23814005	MASONRY CONTRACTORS                               
23814002	MASONRY CONTRACTORS                               
23814011	MASONRY CONTRACTORS                               
23814013	MASONRY CONTRACTORS                               
23814003	MASONRY CONTRACTORS                               
23814004	MASONRY CONTRACTORS                               
23814007	MASONRY CONTRACTORS                               
